Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:14230000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
14230000;1;18/12/1986;01/01/1900 07:00;31;"1718,0";"1888,0";"3224,0";"256,7";"0,586";"12,56";;
14230000;2;04/10/1986;01/01/1900 07:00;30;"1688,0";"1940,0";"3289,0";"256,0";"0,59";"12,85";;
14230000;1;04/10/1986;01/01/1900 07:00;30;"1688,0";"1940,0";"3289,0";"256,0";"0,59";"12,85";;
14230000;2;23/04/1986;01/01/1900 07:00;29;"1569,0";"1285,0";"2864,0";"251,0";"0,449";"11,41";;
14230000;1;23/04/1986;01/01/1900 07:00;29;"1569,0";"1285,0";"2864,0";"251,0";"0,449";"11,41";;
14230000;2;03/03/1986;01/01/1900 07:00;28;"1618,0";"1667,0";"3093,0";"259,8";"0,539";"11,9";;
14230000;1;03/03/1986;01/01/1900 07:00;28;"1618,0";"1667,0";"3093,0";"259,8";"0,539";"11,9";;
14230000;2;08/12/1985;01/01/1900 07:00;27;"1560,0";"1405,0";"2826,0";"251,0";"0,497";"11,26";;
14230000;1;08/12/1985;01/01/1900 07:00;27;"1560,0";"1405,0";"2826,0";"251,0";"0,497";"11,26";;
14230000;2;02/10/1985;01/01/1900 07:00;26;"1698,0";"2108,0";"3181,0";"254,66";"0,663";"12,49";;
14230000;1;02/10/1985;01/01/1900 07:00;26;"1698,0";"2108,0";"3181,0";"254,66";"0,663";"12,49";;
14230000;2;03/08/1985;01/01/1900 07:00;25;"1985,0";"3281,0";"4137,0";"283,26";"0,793";"14,61";;
14230000;1;03/08/1985;01/01/1900 07:00;25;"1985,0";"3281,0";"4137,0";"283,26";"0,793";"14,61";;
14230000;2;01/05/1985;01/01/1900 07:00;24;"1541,0";"1258,0";"2553,0";"250,3";"0,493";"10,2";;
14230000;1;01/05/1985;01/01/1900 07:00;24;"1541,0";"1258,0";"2553,0";"250,3";"0,493";"10,2";;
14230000;2;12/03/1985;01/01/1900 07:00;23;"1426,0";"721,0";"2608,0";"248,2";"0,276";"10,51";;
14230000;1;12/03/1985;01/01/1900 07:00;23;"1426,0";"721,0";"2608,0";"248,2";"0,276";"10,51";;
14230000;2;19/12/1984;01/01/1900 07:00;22;"1614,0";"1715,0";"3003,0";"251,5";"0,571";"11,94";;
14230000;1;19/12/1984;01/01/1900 07:00;22;"1614,0";"1715,0";"3003,0";"251,5";"0,571";"11,94";;
14230000;2;24/09/1984;01/01/1900 07:00;21;"1703,0";"1875,0";"3297,0";"255,8";"0,569";"12,89";;
14230000;1;24/09/1984;01/01/1900 07:00;21;"1703,0";"1875,0";"3297,0";"255,8";"0,569";"12,89";;
14230000;2;22/07/1984;01/01/1900 07:00;20;"2002,0";"3073,0";"4062,0";"284,06";"0,756";"14,3";;
14230000;1;22/07/1984;01/01/1900 07:00;20;"2002,0";"3073,0";"4062,0";"284,06";"0,756";"14,3";;
14230000;2;06/05/1984;01/01/1900 07:00;19;"1706,0";"1972,0";"3368,0";"257,7";"0,586";"13,07";;
14230000;1;06/05/1984;01/01/1900 07:00;19;"1706,0";"1972,0";"3368,0";"257,7";"0,586";"13,07";;
14230000;2;27/02/1984;01/01/1900 07:00;18;"1708,0";"1978,0";"3274,0";"249,3";"0,604";"13,13";;
14230000;1;27/02/1984;01/01/1900 07:00;18;"1708,0";"1978,0";"3274,0";"249,3";"0,604";"13,13";;
14230000;2;26/11/1983;01/01/1900 07:00;17;"1449,0";"835,0";"2684,0";"248,6";"0,311";"10,8";;
14230000;1;26/11/1983;01/01/1900 07:00;17;"1449,0";"835,0";"2684,0";"248,6";"0,311";"10,8";;
14230000;2;25/08/1983;01/01/1900 07:00;16;"1869,0";"2715,0";"3823,0";"262,5";"0,71";"14,56";;
14230000;1;25/08/1983;01/01/1900 07:00;16;"1869,0";"2715,0";"3823,0";"262,5";"0,71";"14,56";;
14230000;2;22/05/1983;01/01/1900 07:00;15;"1918,0";"2757,0";"3645,0";"263,5";"0,756";"13,83";;
14230000;1;22/05/1983;01/01/1900 07:00;15;"1918,0";"2757,0";"3645,0";"263,5";"0,756";"13,83";;
14230000;2;30/01/1983;01/01/1900 07:00;14;"1440,0";"826,0";"2591,0";"238,5";"0,319";"10,86";;
14230000;1;30/01/1983;01/01/1900 07:00;14;"1440,0";"826,0";"2591,0";"238,5";"0,319";"10,86";;
14230000;2;18/12/1982;01/01/1900 07:00;13;"1440,0";"815,0";"2639,0";"245,5";"0,309";"10,75";;
14230000;1;18/12/1982;01/01/1900 07:00;13;"1440,0";"815,0";"2639,0";"245,5";"0,309";"10,75";;
14230000;2;31/10/1982;01/01/1900 07:00;12;"1509,0";"1063,0";"2750,0";"251,7";"0,387";"10,92";;
14230000;1;31/10/1982;01/01/1900 07:00;12;"1509,0";"1063,0";"2750,0";"251,7";"0,387";"10,92";;
14230000;2;28/07/1982;01/01/1900 07:00;11;"1962,0";"3218,0";"4052,0";"283,0";"0,794";"14,32";;
14230000;1;28/07/1982;01/01/1900 07:00;11;"1962,0";"3218,0";"4052,0";"283,0";"0,794";"14,32";;
14230000;2;23/06/1982;01/01/1900 07:00;10;"2014,0";"3142,0";"4327,0";"293,3";"0,726";"14,75";;
14230000;1;23/06/1982;01/01/1900 07:00;10;"2014,0";"3142,0";"4327,0";"293,3";"0,726";"14,75";;
14230000;2;10/04/1982;01/01/1900 07:00;9;"1762,0";"2096,0";"3425,0";"256,5";"0,611";"13,35";;
14230000;1;10/04/1982;01/01/1900 07:00;9;"1762,0";"2096,0";"3425,0";"256,5";"0,611";"13,35";;
14230000;2;19/02/1982;01/01/1900 07:00;8;"1430,0";"861,0";"2607,0";"248,0";"0,33";"10,51";;
14230000;1;19/02/1982;01/01/1900 07:00;8;"1430,0";"861,0";"2607,0";"248,0";"0,33";"10,51";;
14230000;2;14/12/1981;01/01/1900 07:00;7;"1488,0";"1109,0";"2650,0";"248,0";"0,419";"10,69";;
14230000;1;14/12/1981;01/01/1900 07:00;7;"1488,0";"1109,0";"2650,0";"248,0";"0,419";"10,69";;
14230000;2;13/10/1981;01/01/1900 07:00;6;"1477,0";"1021,0";"2689,0";"248,5";"0,379";"10,82";;
14230000;1;13/10/1981;01/01/1900 07:00;6;"1477,0";"1021,0";"2689,0";"248,5";"0,379";"10,82";;
14230000;2;12/08/1981;01/01/1900 07:00;5;"1816,0";"2475,0";"3179,0";"276,53";"0,779";"11,49";;
14230000;1;12/08/1981;01/01/1900 07:00;5;"1816,0";"2475,0";"3179,0";"276,53";"0,779";"11,49";;
14230000;2;17/06/1981;01/01/1900 07:00;4;"2045,0";"3490,0";"3829,0";"282,56";"0,911";"13,55";;
14230000;1;17/06/1981;01/01/1900 07:00;4;"2045,0";"3490,0";"3829,0";"282,56";"0,911";"13,55";;
14230000;2;17/02/1981;01/01/1900 07:00;3;"1509,0";"1179,0";"2700,0";"245,87";"0,437";"10,98";;
14230000;1;17/02/1981;01/01/1900 07:00;3;"1509,0";"1179,0";"2700,0";"245,87";"0,437";"10,98";;
14230000;2;06/11/1980;01/01/1900 07:00;2;"1614,0";"1697,0";"2959,0";"253,0";"0,573";"11,69";;
14230000;1;06/11/1980;01/01/1900 07:00;2;"1614,0";"1697,0";"2959,0";"253,0";"0,573";"11,69";;
14230000;2;07/09/1980;01/01/1900 07:00;1;"1653,0";"1766,0";"3153,0";"257,0";"0,56";"12,26";;
14230000;1;07/09/1980;01/01/1900 07:00;1;"1653,0";"1766,0";"3153,0";"257,0";"0,56";"12,26";;
