Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:14310000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
14310000;2;15/04/1986;01/01/1900 07:00;20;"724,0";"348,0";"561,0";"87,3";"0,621";"6,43";;
14310000;1;15/04/1986;01/01/1900 07:00;20;"724,0";"348,0";"561,0";"87,3";"0,621";"6,43";;
14310000;2;22/02/1986;01/01/1900 07:00;19;"811,0";"458,0";"661,3";"88,5";"0,693";"7,47";;
14310000;1;22/02/1986;01/01/1900 07:00;19;"811,0";"458,0";"661,3";"88,5";"0,693";"7,47";;
14310000;2;20/12/1985;01/01/1900 07:00;18;"374,0";"91,0";"319,5";"75,5";"0,285";"4,23";;
14310000;1;20/12/1985;01/01/1900 07:00;18;"374,0";"91,0";"319,5";"75,5";"0,285";"4,23";;
14310000;2;20/09/1985;01/01/1900 07:00;17;"643,0";"283,0";"496,9";"83,0";"0,569";"5,99";;
14310000;1;20/09/1985;01/01/1900 07:00;17;"643,0";"283,0";"496,9";"83,0";"0,569";"5,99";;
14310000;2;23/07/1985;01/01/1900 07:00;16;"1020,0";"668,0";"849,6";"98,15";"0,787";"8,66";;
14310000;1;23/07/1985;01/01/1900 07:00;16;"1020,0";"668,0";"849,6";"98,15";"0,787";"8,66";;
14310000;2;13/05/1985;01/01/1900 07:00;15;"578,0";"243,0";"448,9";"82,85";"0,54";"5,42";;
14310000;1;13/05/1985;01/01/1900 07:00;15;"578,0";"243,0";"448,9";"82,85";"0,54";"5,42";;
14310000;2;05/03/1985;01/01/1900 07:00;14;"585,0";"258,0";"466,0";"83,25";"0,554";"5,6";;
14310000;1;05/03/1985;01/01/1900 07:00;14;"585,0";"258,0";"466,0";"83,25";"0,554";"5,6";;
14310000;2;08/12/1984;01/01/1900 07:00;13;"572,0";"256,0";"462,4";"82,0";"0,553";"5,64";;
14310000;1;08/12/1984;01/01/1900 07:00;13;"572,0";"256,0";"462,4";"82,0";"0,553";"5,64";;
14310000;2;18/09/1984;01/01/1900 07:00;12;"653,0";"304,0";"507,1";"84,0";"0,6";"6,04";;
14310000;1;18/09/1984;01/01/1900 07:00;12;"653,0";"304,0";"507,1";"84,0";"0,6";"6,04";;
14310000;2;13/07/1984;01/01/1900 07:00;11;"749,0";"381,0";"584,8";"87,4";"0,651";"6,69";;
14310000;1;13/07/1984;01/01/1900 07:00;11;"749,0";"381,0";"584,8";"87,4";"0,651";"6,69";;
14310000;2;27/04/1984;01/01/1900 07:00;10;"941,0";"566,0";"745,5";"90,8";"0,759";"8,21";;
14310000;1;27/04/1984;01/01/1900 07:00;10;"941,0";"566,0";"745,5";"90,8";"0,759";"8,21";;
14310000;2;18/02/1984;01/01/1900 07:00;9;"896,0";"570,0";"716,4";"90,5";"0,796";"7,92";;
14310000;1;18/02/1984;01/01/1900 07:00;9;"896,0";"570,0";"716,4";"90,5";"0,796";"7,92";;
14310000;2;17/11/1983;01/01/1900 07:00;8;"554,0";"188,0";"435,9";"80,7";"0,431";"5,4";;
14310000;1;17/11/1983;01/01/1900 07:00;8;"554,0";"188,0";"435,9";"80,7";"0,431";"5,4";;
14310000;2;16/08/1983;01/01/1900 07:00;7;"934,0";"518,0";"795,3";"90,3";"0,652";"8,81";;
14310000;1;16/08/1983;01/01/1900 07:00;7;"934,0";"518,0";"795,3";"90,3";"0,652";"8,81";;
14310000;2;11/05/1983;01/01/1900 07:00;6;"1001,0";"599,0";"807,6";"97,5";"0,741";"8,28";;
14310000;1;11/05/1983;01/01/1900 07:00;6;"1001,0";"599,0";"807,6";"97,5";"0,741";"8,28";;
14310000;2;19/03/1983;01/01/1900 07:00;5;"518,0";"187,0";"392,5";"81,0";"0,478";"4,85";;
14310000;1;19/03/1983;01/01/1900 07:00;5;"518,0";"187,0";"392,5";"81,0";"0,478";"4,85";;
14310000;2;22/01/1983;01/01/1900 07:00;4;"438,0";"148,0";"340,4";"80,8";"0,435";"4,21";;
14310000;1;22/01/1983;01/01/1900 07:00;4;"438,0";"148,0";"340,4";"80,8";"0,435";"4,21";;
14310000;2;07/12/1982;01/01/1900 07:00;3;"763,0";"409,0";"627,4";"86,5";"0,652";"7,25";;
14310000;1;07/12/1982;01/01/1900 07:00;3;"763,0";"409,0";"627,4";"86,5";"0,652";"7,25";;
14310000;2;16/10/1982;01/01/1900 07:00;2;"472,0";"153,0";"396,7";"87,3";"0,386";"4,54";;
14310000;1;16/10/1982;01/01/1900 07:00;2;"472,0";"153,0";"396,7";"87,3";"0,386";"4,54";;
14310000;2;14/08/1982;01/01/1900 07:00;1;"717,0";"369,0";"548,9";"84,05";"0,673";"6,53";;
14310000;1;14/08/1982;01/01/1900 07:00;1;"717,0";"369,0";"548,9";"84,05";"0,673";"6,53";;
